"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
420653,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[hovering] HTMLPrinter - BG_COLOR_RGB, FG_COLOR_RGB are set asynchronously","2016-08-26 07:38:51",,9,"2013-10-29 13:19:40","P3","All","All",0
499016,"Platform","Text","platform-text-inbox","NEW"," ---","Editor undo granularity is too coarse","2016-08-04 10:25:52",,7,"2016-08-01 18:31:09","P3","Mac OS X","Macintosh",0
439883,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Provide separate annotation specs for low/normal/high tasks","2016-08-03 18:19:22",,5,"2014-07-18 06:50:22","P3","All","All",1
497919,"Platform","Text","platform-text-inbox","NEW"," ---","org.eclipse.search.internal.ui.text.EditorOpener:openAndSelect should check all editors for an internal one","2016-07-14 11:45:34",,1,"2016-07-14 11:45:34","P3","Windows 7","PC",0
497747,"Platform","Text","platform-text-inbox","NEW"," ---","[find/replace] Show number of occurrences of text","2016-07-12 08:33:18",,1,"2016-07-12 08:33:18","P3","Linux","PC",0
19733,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[content assist] Code assist closes when the list would filter to 0 items","2016-06-22 09:00:59",,16,"2002-06-09 04:56:42","P3","Windows 2000","PC",12
496358,"Platform","Text","platform-text-inbox","NEW"," ---","Refactoring - Rename unsaved resource dialog should allow to save the resource and continue with the refactoring operation","2016-06-19 13:27:43",,2,"2016-06-19 13:23:31","P3","Linux","PC",0
76831,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[hovering][projection] Incorrect clipping and positioning for larger projection hovers","2016-05-19 10:16:13",,2,"2004-10-22 13:24:32","P3","Windows XP","PC",0
123838,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[api][key binding] Provide text actions and commands in separate plug-in","2016-05-15 18:12:29",,10,"2006-01-13 17:10:45","P3","Windows XP","PC",3
483866,"Platform","Text","loskutov","NEW"," ---","[word wrap] Line numbers not updated in editor with word wrap when vertical scroll bar thumb appears while typing","2016-04-22 14:01:56",,7,"2015-12-08 03:14:56","P3","Windows 7","PC",0
481873,"Platform","Text","loskutov","ASSIGNED"," ---","[word wrap] No line ruler number repaint on text editing with disabled ""quick diff""","2016-04-22 14:01:28",35779,3,"2015-11-10 15:15:56","P3","All","All",0
481819,"Platform","Text","loskutov","NEW"," ---","[rulers][word wrap] Annotation in overview ruler not on the wrapped line","2016-04-22 14:01:06",35779,6,"2015-11-10 05:11:19","P3","All","All",0
492247,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Remove the platform-specific font definitions","2016-04-22 12:20:09",,1,"2016-04-22 08:51:33","P3","All","All",0
233427,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Split 'Find' button into 'Find Foward' and 'Find Backward' buttons","2016-04-11 12:23:10",380257,10,"2008-05-22 07:05:51","P3","Windows XP","PC",0
243030,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing] Offer different caret placing for Join lines","2016-04-05 03:02:14",,17,"2008-08-04 03:22:37","P5","All","All",0
484169,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Replace usage of deprecated ViewerSorter with ViewerComparator in eclipse.platform.text","2016-03-17 08:24:33",,2,"2015-12-11 02:03:01","P3","All","All",0
481735,"Platform","Text","platform-text-inbox","NEW"," ---","Deprecate ChangeRulerColumn","2016-03-17 08:21:37",,1,"2015-11-09 10:51:30","P3","Linux","PC",0
427268,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing] Keep column after delete row","2016-03-15 11:38:54",,3,"2014-02-03 08:48:21","P3","All","All",0
472703,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Importing editor templates multiple times results in duplicated entries","2016-02-24 09:08:29",,1,"2015-07-15 05:26:40","P5","All","All",0
236266,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] saving files outside of the workspace changes BOM of UTF-16 with LE BOM","2016-02-12 06:47:46",160614,5,"2008-06-09 11:58:35","P3","All","All",0
486885,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing] Shortcut for duplicating selection to the right or left","2016-02-09 08:53:03",,1,"2016-01-30 05:38:54","P5","All","All",0
406663,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] ConcurrentModificationException at org.eclipse.jface.text.AbstractDocument.getPositions()","2016-02-02 08:49:32",,11,"2013-04-26 09:52:11","P5","All","All",1
486260,"Platform","Text","platform-text-inbox","NEW"," ---","Make core.commands dependency in org.eclipse.text optional","2016-01-25 09:41:19",,3,"2016-01-21 08:12:51","P3","All","All",0
485516,"Platform","Text","platform-text-inbox","NEW"," ---","SWTException below ContentMergeViewer.getHeaderHeight (ContentMergeViewer.java:1101)","2016-01-11 03:40:19",,1,"2016-01-11 03:40:19","P3","All","All",0
483877,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Change font size with Ctrl+ +/- in Java stack trace console view","2015-12-08 11:00:03","476037, 483921",4,"2015-12-08 03:55:41","P3","All","All",0
483846,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing] Spaces only mode: backspace key to remove many spaces","2015-12-08 10:19:07",,1,"2015-12-07 16:11:44","P3","All","All",0
482335,"Platform","Text","platform-text-inbox","NEW"," ---","Auto-format comments: tab deletion","2015-11-17 03:42:06",,1,"2015-11-17 03:42:06","P3","Unix All","PC",0
129554,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[preferences] Edit Template: Rename Yes/No buttons and dialog text","2015-11-02 08:29:46",,3,"2006-02-27 07:22:11","P5","All","All",0
115241,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[projection] Persistent Folding","2015-10-27 09:00:16",,3,"2005-11-06 11:04:52","P3","Windows XP","PC",2
480312,"Platform","Text","platform-text-inbox","NEW"," ---","DocumentRewriteSession scrolls viewport","2015-10-21 10:28:14",,1,"2015-10-21 10:28:14","P3","Windows 7","PC",0
475898,"Platform","Text","platform-text-inbox","NEW"," ---","[block selection] Deleting tab characters with long caret via Backspace deletes too much","2015-08-26 07:42:59",,2,"2015-08-26 06:34:07","P3","Windows 7","PC",0
475649,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data race on org.eclipse.ui.internal.texteditor.quickdiff.DocumentLineDiffer.fThread","2015-08-24 09:17:38",,1,"2015-08-23 01:51:11","P3","Linux","PC",0
475647,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data race on org.eclipse.jface.text.reconciler.AbstractReconciler.fDocument","2015-08-24 09:15:34",,1,"2015-08-23 01:39:05","P3","Linux","PC",0
475650,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data race on org.eclipse.ui.internal.texteditor.quickdiff.DocumentLineDiffer.fDifferences","2015-08-24 09:15:28",,1,"2015-08-23 01:59:12","P3","Linux","PC",0
475652,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data races inside org.eclipse.jface.text.GapTextStore","2015-08-24 09:15:13",,1,"2015-08-23 02:11:36","P3","Linux","PC",0
