"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
530924,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","exception on try to run command after abnormal shutdown","2018-02-09 03:30:18",,1,"2018-02-09 03:30:18","P3","Windows 7","PC",0
530923,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","IEventBroker.unsubscribe(Topic, EventHandler)","2018-02-09 03:29:17",,1,"2018-02-09 03:29:17","P3","All","All",0
530601,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Support configuring HTTP proxy for SSL","2018-02-01 05:24:10",,1,"2018-02-01 05:24:10","P3","Windows 7","PC",0
530341,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Eclipse.exe gone after update","2018-01-25 16:42:07",,1,"2018-01-25 16:42:07","P3","Windows 7","PC",0
529136,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","[DI] InjectorImpl creates dummy link which is not runnable in unit tests without OSGi running","2017-12-22 05:51:25",,1,"2017-12-22 05:51:25","P3","Windows 7","PC",0
527908,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Minor cleanup in core.tests","2017-11-29 11:41:12",,5,"2017-11-29 05:11:39","P3","Linux","PC",0
527646,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","jars acquire javadoc paths, which makes javadoc not work when deployed.","2017-11-22 17:43:36",,2,"2017-11-22 17:42:02","P3","Windows 10","PC",0
414111,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","[jobs] IDE hangs in InternalJob.addLast","2017-11-20 03:25:32",,8,"2013-07-31 06:04:37","P3","All","All",0
527341,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Threading problem in JobGroup.join() (through text search that is triggered at startup of eclipse)","2017-11-16 07:58:52",,2,"2017-11-16 07:50:47","P3","Windows NT","PC",1
500691,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","[DI] ContextInjectionFactory should provide quick wrapper to create & tear down an object","2017-11-15 13:51:45",,1,"2016-09-01 12:29:56","P3","All","All",0
526759,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Invisible Eclipse window and task in taskbar","2017-11-11 08:35:43",,5,"2017-11-02 07:01:02","P3","Windows 10","PC",0
506003,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Eclipse launcher is unable to load relative paths correctly when -configuration is used and eclipse is started in another working directory","2017-10-24 03:13:24",,4,"2016-10-14 12:22:37","P3","All","PC",0
412644,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","JobTest.testSetProgressGroup failed","2017-09-14 11:35:51",,23,"2013-07-10 04:28:23","P3","All","All",0
521874,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","No esta guardando correctamente los cambios y es necesario hasta reiniciar el equipo","2017-09-05 09:48:24",,1,"2017-09-05 09:48:24","P3","Windows 7","PC",0
521751,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","please upgrade the servlet.jar and servlet_jsp.jar to the version that tomcat ships","2017-09-01 09:07:22",,1,"2017-09-01 09:07:22","P3","Windows NT","PC",0
521030,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Eclipse hangs during shutdown","2017-08-16 12:57:51",,1,"2017-08-16 12:57:51","P3","Windows 7","PC",0
520711,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","UI unresponsive when starting/reloading Spring Boot Tomcat server","2017-08-08 14:52:43",,2,"2017-08-08 14:51:33","P3","Windows 10","PC",0
520573,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","error eclipse birt4 startup","2017-08-04 09:27:47",,1,"2017-08-04 09:27:47","P3","Windows 7","PC",0
520140,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","allow to read class information from extension point","2017-07-26 14:11:50",,5,"2017-07-25 07:11:41","P3","All","All",0
519563,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Exception in opening zip file: org.eclipse.cdt.doc.user_5.4.0.201706122201.jar","2017-07-12 11:55:04",,3,"2017-07-12 11:15:12","P3","Linux","PC",0
518710,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Segmentation fault launching on Debian 9/Gnome 3","2017-06-23 10:22:42",,2,"2017-06-23 10:15:54","P3","Linux","PC",0
518684,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","unable to compile android application project","2017-06-23 05:48:27",,2,"2017-06-23 05:45:44","P3","Linux","Other",0
509557,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Add deadlock protection and inheritance of scheduling rules to Job.join","2017-06-23 03:05:32",,2,"2016-12-20 22:53:23","P3","Linux","PC",0
506563,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Move @ContextValue annotation from e(fx)clipse to platform","2017-06-21 16:56:59",,2,"2016-10-26 10:25:18","P3","All","PC",0
518015,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Cannot open multiple files from Mac Finder when Eclipse not running","2017-06-08 10:55:28",,1,"2017-06-08 10:55:28","P3","Mac OS X","Macintosh",0
517852,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Corrupted workspace - Eclipse won't start","2017-06-06 08:17:57",,4,"2017-06-06 07:49:19","P3","Linux","PC",0
495236,"Platform","Runtime","Lars.Vogel","NEW"," ---","Remove unnecessary dependency from org.eclipse.core.expressions.tests pom.xml","2017-05-26 09:33:27",,3,"2016-06-02 03:02:20","P3","Linux","PC",0
491211,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Prefer usage of @Test(expected = ExpectedException.class) in e4.core.tests","2017-05-26 09:33:21",,6,"2016-04-07 03:59:30","P3","Linux","PC",0
487676,"Platform","Runtime","Lars.Vogel","NEW"," ---","[eclipse 4.7] Remove optional dependency and reexport of javax.inject from org.eclipse.core.runtime","2017-05-26 09:33:18",,1,"2016-02-11 10:36:38","P3","Linux","PC",0
463756,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","ContextInjectionFactory shows InjectionException in its API","2017-05-26 09:33:18",,2,"2015-04-02 04:04:30","P3","Mac OS X","PC",0
492956,"Platform","Runtime","eclipse.sprigogin","ASSIGNED"," ---","Replace usage of org.eclipse.core.internal.jobs.ObjectMap with HashMap or allign with org.eclipse.core.internal.utils.ObjectMap","2017-05-26 09:33:17",,2,"2016-05-04 04:32:11","P3","Linux","PC",0
