"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
849571,"Firefox","Shell Integration","nobody","NEW"," ---","WM_CLASS changes after a restart (gnome-shell)","2018-10-10 10:27:37",,"2013-03-09 15:04:49","Linux",8,,,,1,"Client Software"," --",,"21 Branch",3,6,
862285,"Firefox","Shell Integration","nobody","NEW"," ---","mailcap entry for application/pdf makes firefox windows invisible","2013-11-08 23:57:50",,"2013-04-16 03:57:33","OpenBSD",4,,,,0,"Client Software"," --",,"19 Branch",0,4,
880138,"Firefox","Shell Integration","nobody","NEW"," ---","Mark the Cache folder within Profiles as a FilesNotToBackup","2013-08-14 15:42:06",,"2013-06-05 23:41:18","Windows 7",1,,,,0,"Client Software"," --",,"Trunk",0,1,
914441,"Firefox","Shell Integration","nobody","NEW"," ---","[Mac] Nightly icon is low-res","2014-04-16 15:14:13",,"2013-09-09 18:37:19","Mac OS X",4,,,,0,"Client Software"," --",,"Trunk",0,0,
937580,"Firefox","Shell Integration","nobody","NEW"," ---","windows 8 full screen metro app switcher (up left corner)","2013-11-28 23:34:44",,"2013-11-12 04:48:52","Windows 8.1",6,,,,0,"Client Software"," --",,"25 Branch",0,2,
951737,"Firefox","Shell Integration","nobody","NEW"," ---","getting error ""Firefox is already running..."" when selecting any jumplist option from the taskbar","2015-11-02 07:10:37",,"2013-12-18 09:20:31","Windows 8.1",3,,,,0,"Client Software"," --",,"Trunk",0,1,
953139,"Firefox","Shell Integration","nobody","NEW"," ---","Windows Desktop Shortcuts hijacked by 3rd party Software","2015-06-16 20:22:55",,"2013-12-25 17:43:12","Windows 7",7,,,,0,"Client Software"," --",,"unspecified",0,9,
960998,"Firefox","Shell Integration","nobody","NEW"," ---","Setting Firefox as default browser randomly picks installed browser of used branch (latest installed?), using different binary/patch/executable","2014-01-17 05:05:04",,"2014-01-17 05:05:04","Windows 8.1",1,,,,0,"Client Software"," --",,"Trunk",0,0,
961003,"Firefox","Shell Integration","nobody","NEW"," ---","Windows 8.1: setting Firefox as default browser: files and protocols use icons from different branches","2014-01-17 09:59:40",,"2014-01-17 05:16:11","Windows 8.1",1,,,,0,"Client Software"," --",,"Trunk",0,2,
983284,"Firefox","Shell Integration","nobody","NEW"," ---","Opens tabs in wrong window from cmdline","2014-03-13 11:44:56",,"2014-03-13 11:44:56","Linux",1,,,,0,"Client Software"," --",,"unspecified",0,0,
997452,"Firefox","Shell Integration","nobody","NEW"," ---","[Win] Nightly icon is low-res (but Aurora/Firefox icons are OK)","2014-12-01 03:09:59",,"2014-04-16 15:13:14","Windows 8.1",1,,,,0,"Client Software"," --",,"Trunk",0,1,
997537,"Firefox","Shell Integration","nobody","NEW"," ---","Capture of pointer with multiple monitors","2016-06-15 10:09:29",,"2014-04-16 18:45:55","Mac OS X",1,,,,0,"Client Software"," --",,"unspecified",0,6,
1000946,"Firefox","Shell Integration","nobody","NEW"," ---","WindowsPreviewPerTab showing up as 10% of time for app with animating large canvas","2016-07-07 03:29:27",,"2014-04-24 08:49:42","Windows 8",8,,,,0,"Client Software"," --",,"unspecified",0,5,
1009132,"Firefox","Shell Integration","nobody","NEW"," ---","""Locking to launcher"" doesn't work in Ubuntu Unity","2014-05-16 22:49:53",,"2014-05-12 11:40:32","Linux",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1025467,"Firefox","Shell Integration","nobody","NEW"," ---","Support for remote file upload on Linux through GTK file chooser","2017-12-06 09:59:07",,"2014-06-14 01:54:11","Linux",2,,,,0,"Client Software"," --",,"30 Branch",2,2,
1031011,"Firefox","Shell Integration","nobody","NEW"," ---","Don't capture Windows taskbar thumbnails while scrolling","2014-08-25 13:55:19",712478,"2014-06-26 14:46:03","Windows 8.1",2,,,,0,"Client Software"," --",,"unspecified",3,9,
1054009,"Firefox","Shell Integration","nobody","NEW"," ---","[UX] Tweak the Default Status notification bar to work in smaller window sizes","2015-11-07 06:51:48",,"2014-08-14 13:38:22","All",1,,,,0,"Client Software"," --",,"unspecified",0,3,
1058431,"Firefox","Shell Integration","nobody","NEW"," ---","The Nightly icon is not vertically centered on notification bar for setting the default browser","2015-11-07 06:53:25",,"2014-08-26 00:22:00","Windows 7",1,,,,0,"Client Software"," --",,"34 Branch",0,0,
1058507,"Firefox","Shell Integration","nobody","NEW"," ---","The Firefox taskbar icon disappears after enter/exit Unity Dead Trigger 2 fullscreen","2014-08-27 15:35:50",,"2014-08-26 02:52:32","Windows 8.1",6,,,,0,"Client Software"," --",,"Trunk",0,2,
1061479,"Firefox","Shell Integration","nobody","NEW"," ---","No confirmation message when I set Firefox as my default browser","2014-12-29 07:00:11",,"2014-09-02 01:55:36","All",1,,,,0,"Client Software"," --",,"34 Branch",0,2,
1065838,"Firefox","Shell Integration","nobody","NEW"," ---","Windows Speech Recognition makes Firefox very laggy.","2014-09-11 10:50:15",,"2014-09-10 20:02:03","Windows 8.1",1,,,,0,"Client Software"," --",,"unspecified",0,5,
1107094,"Firefox","Shell Integration","nobody","NEW"," ---","In Firefox 34 on OS X clicking on the Window menu won't show my other open windows","2014-12-22 22:43:32",,"2014-12-03 08:22:23","Mac OS X",16,,,,6,"Client Software"," --",,"34 Branch",0,12,
1118150,"Firefox","Shell Integration","nobody","NEW"," ---","nsIShellService.isDefaultBrowser may throw an exception on Windows","2015-01-13 20:50:18",,"2015-01-05 23:48:31","Windows 7",40,,,,0,"Client Software"," --",,"unspecified",0,4,
1128772,"Firefox","Shell Integration","nobody","NEW"," ---","Activate existing window instead of create new window when clicked tile from Windows Start screen","2016-08-05 12:36:38",,"2015-02-02 16:43:35","Windows 8.1",6,,,,0,"Client Software"," --",,"35 Branch",0,2,
1131428,"Firefox","Shell Integration","nobody","NEW"," ---","WindowsPreviewPerTab.jsm's _imageFromURI doesn't always call its callback","2016-01-26 02:30:40",,"2015-02-09 18:34:47","All",1,,,,0,"Client Software"," --",,"Trunk",0,1,
1134720,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox Nightly cannot be set as a default browser because of broken .desktop file","2015-04-13 15:48:17",,"2015-02-19 10:11:06","Linux",2,,,,0,"Client Software"," --",,"38 Branch",0,1,
1178212,"Firefox","Shell Integration","nobody","NEW"," ---","Favicon shortcuts should not unconditionally squash icon down to 16x16","2018-01-08 18:35:23",,"2015-06-29 02:24:50","Windows 7",3,,,,0,"Client Software"," --",,"Trunk",1,2,
1188135,"Firefox","Shell Integration","nobody","NEW"," ---","Windows 10 upgrade has switch-to-Edge unchecked but Firefox is not listed as the default in the modern Settings application","2015-08-03 15:37:52",,"2015-07-27 15:01:26","Unspecified",7,,,,0,"Client Software"," --",,"unspecified",1,8,
1191249,"Firefox","Shell Integration","nobody","NEW"," ---","Defer showing the default browser prompt to 2nd run (and only show it a maximum of three times)","2015-08-05 03:08:03",,"2015-08-05 03:08:03","All",1,,,,0,"Client Software"," --",,"42 Branch",0,1,
1197754,"Firefox","Shell Integration","nobody","NEW"," ---","Remove preprocessing from browser/components/shell XUL file","2015-08-24 03:37:49",1197745,"2015-08-24 03:37:49","Unspecified",1,,,,0,"Client Software"," --",,"38 Branch",0,0,
1199845,"Firefox","Shell Integration","nobody","NEW"," ---","Add a cross-platform library for determining if default browser prompt should be shown","2015-08-28 16:31:45",,"2015-08-28 16:31:45","Unspecified",1,,,,0,"Client Software"," --",,"Trunk",0,0,
1202181,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox application button in the task bar doesn't display tooltip with title after ~10 seconds Firefox was launched","2016-05-24 01:22:44",,"2015-09-05 15:26:09","Unspecified",5,,,,1,"Client Software"," --",,"Trunk",1,1,
1205066,"Firefox","Shell Integration","nobody","NEW"," ---","nsMacShellService::SetDefaultBrowser throws","2015-09-16 05:17:25",,"2015-09-15 15:01:31","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,3,
1217547,"Firefox","Shell Integration","nobody","NEW"," ---","Windows shell buttons (minimize/maximize/close) disappear when Windowblinds theme is applied if OMTC is enabled","2015-12-07 12:16:42",,"2015-10-22 12:27:38","Windows 8",16,,,,1,"Client Software"," --",,"32 Branch",0,3,
1223805,"Firefox","Shell Integration","nobody","NEW"," ---","Window doesn't launch in the Dock window","2017-07-27 05:12:08",,"2015-11-11 07:06:52","Mac OS X",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1223833,"Firefox","Shell Integration","nobody","NEW"," ---","Remove the #ifndef RELEASE_BUILD guards around skipping the default-browser dialog on first-run","2015-11-30 17:37:41",,"2015-11-11 08:25:15","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,3,
1225098,"Firefox","Shell Integration","nobody","NEW"," ---","Browser default dialog rowcount histogram increases incorrectly","2015-11-16 05:21:18",,"2015-11-16 05:21:18","All",1,,,,0,"Client Software"," --",,"Trunk",0,1,
1225780,"Firefox","Shell Integration","nobody","NEW"," ---","[MAC] Browser_set_ default_error histogram is true while setting Firefox as default browser","2015-11-18 02:24:16",,"2015-11-18 02:24:16","Mac OS X",1,,,,0,"Client Software"," --",,"Trunk",0,1,
1225814,"Firefox","Shell Integration","nobody","NEW"," ---","[Ubuntu] Browser_set_ default_time_to_completion_seconds histogram does not appear in about:telemetry","2015-11-18 04:36:30",,"2015-11-18 04:36:30","Linux",1,,,,0,"Client Software"," --",,"Trunk",0,1,
1228162,"Firefox","Shell Integration","nobody","NEW"," ---","Save/open modal windows don't allow dragging a file to another applications","2018-05-02 11:22:11",,"2015-11-25 15:32:03","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,0,
1230203,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox window loses focus when I open a file/site from downloads popup (or from an application running in background)","2016-03-08 15:19:05",,"2015-12-03 09:08:19","Unspecified",3,,,,0,"Client Software"," --",,"Trunk",0,1,
1231125,"Firefox","Shell Integration","nobody","NEW"," ---","Implement Gnome Application menu","2015-12-08 07:37:44",,"2015-12-08 07:06:27","Unspecified",2,,,,0,"Client Software"," --",,"unspecified",0,0,
1235318,"Firefox","Shell Integration","nobody","NEW"," ---","[tablet mode] Shrink the window when the on-screen keyboard is visible and docked","2016-02-05 06:41:23",,"2015-12-28 00:08:24","Windows 10",5,,,,0,"Client Software"," --",,"unspecified",1,3,
1243603,"Firefox","Shell Integration","nobody","NEW"," ---","Add telemetry to record when Firefox is launched with an external URL","2016-01-27 21:35:49",,"2016-01-27 17:28:30","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",0,1,
1245466,"Firefox","Shell Integration","nobody","NEW"," ---","(feat req) show profile name in the application switcher","2016-02-04 06:27:47",,"2016-02-03 03:55:29","All",3,,,,0,"Client Software"," --",,"44 Branch",0,3,
1247818,"Firefox","Shell Integration","nobody","NEW"," ---","[QX cluster] Fix a number of default browser prompt issues","2017-08-02 22:31:31","1041514, 1143116, 1189038, 1196098, 1240892, 1272162, 1276027, 1286651, 1306045","2016-02-11 17:48:56","Unspecified",1,,,,0,"Client Software"," --",,"Trunk",1,1,
1253372,"Firefox","Shell Integration","nobody","NEW"," ---","Email link does not open in Firefox when Firefox is closed","2016-06-13 01:47:21",,"2016-03-03 11:35:54","Mac OS X",3,,,,0,"Client Software"," --",,"44 Branch",0,2,
