"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1228250,"Firefox","New Tab Page","nobody","NEW"," ---","Tiles on New Tab Page are mispositioned and clipped, in a not-entirely-fresh profile & on a slow WiFi connection","2015-11-26 00:00:26",,"2015-11-25 23:56:05","Unspecified",5,,,,0,"Client Software"," --",,"Trunk",0,0,
1231120,"Firefox","New Tab Page","nobody","NEW"," ---","Tiles on New Tab Flickering while loading a (slow) website","2017-06-06 15:42:51",,"2015-12-08 06:50:46","All",9,,,,3,"Client Software"," --",,"42 Branch",0,6,
1231210,"Firefox","New Tab Page","nobody","NEW"," ---","Options Icon Touches Search Box on New Tab Page Tiles View","2016-02-17 14:52:26",,"2015-12-08 13:47:02","Unspecified",6,,,,0,"Client Software"," --",,"45 Branch",0,2,
1236589,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab has different number of tile when back to 100% zoom","2016-01-04 09:39:51",,"2016-01-04 09:03:06","All",3,,,,0,"Client Software"," --",,"43 Branch",0,1,
1237710,"Firefox","New Tab Page","nobody","NEW"," ---","[Meta] Remote Payload Management","2018-10-30 06:14:39",,"2016-01-07 11:33:42","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,3,
1238247,"Firefox","New Tab Page","nobody","NEW"," ---","Should be set #newtab-intro-footer { border-radius: 0 0 8px 8px; } in newTab.css","2016-01-09 00:09:44",,"2016-01-09 00:08:30","All",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1238367,"Firefox","New Tab Page","nobody","NEW"," ---","Tile in New tab page may be not accessible after deleting an tile","2016-01-10 20:17:01",,"2016-01-10 08:45:48","Windows 8",5,,,,0,"Client Software"," --",,"43 Branch",0,2,
1239111,"Firefox","New Tab Page","nobody","NEW"," ---","[Meta] Create Messaging APIs for the newtab page","2018-10-30 06:14:19","1210410, 1239115, 1239116, 1239118, 1239119, 1249642","2016-01-12 14:19:36","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,3,
1240362,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab page should offer a way to add sites manually","2016-01-18 07:53:55",,"2016-01-17 03:51:26","All",2,,,,0,"Client Software"," --",,"43 Branch",0,1,
1241882,"Firefox","New Tab Page","nobody","NEW"," ---","about:newtab shows wrong number of rows","2016-03-25 12:33:15",,"2016-01-22 06:19:47","All",2,,,,0,"Client Software"," --",,"43 Branch",0,1,
1243215,"Firefox","New Tab Page","nobody","NEW"," ---","New tab icons scroll as mouse moves vertically","2016-01-28 20:18:29",,"2016-01-26 15:46:16","Unspecified",5,,,,0,"Client Software"," --",,"unspecified",0,3,
1245851,"Firefox","New Tab Page","nobody","NEW"," ---","Use em for font sizes on about:newtab","2016-02-05 03:15:35",,"2016-02-04 07:37:52","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,2,
1246202,"Firefox","New Tab Page","nobody","NEW"," ---","Fallback for remote about:newtab","2016-12-19 23:19:14",,"2016-02-05 09:11:32","Unspecified",7,,,,0,"Client Software"," --",,"unspecified",0,3,
1254937,"Firefox","New Tab Page","nobody","NEW"," ---","Overriding about:newtab page does not focus loaded website","2017-06-28 10:40:27",,"2016-03-09 02:52:56","Unspecified",1,,,,0,"Client Software"," --",,"45 Branch",0,2,
1260586,"Firefox","New Tab Page","nobody","NEW"," ---","Pinned site indicator on new tab page should toggle pinning","2016-03-29 16:32:07",,"2016-03-29 16:32:07","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1266837,"Firefox","New Tab Page","nobody","NEW"," ---","New tab page settings should have ""Load homepage"" option","2018-06-28 03:24:05",,"2016-04-22 12:12:01","Unspecified",2,,,,1,"Client Software"," --",,"unspecified",0,1,
1307429,"Firefox","New Tab Page","nobody","NEW"," ---","about:newtab hammering CPU when it really shouldn't be","2018-01-31 14:11:20",,"2016-10-04 06:06:31","Unspecified",5,,,,0,"Client Software"," --",,"unspecified",0,5,
1314039,"Firefox","New Tab Page","nobody","NEW"," ---","Intermittent toolkit/components/thumbnails/test/browser_thumbnails_capture.js | Test timed out -","2017-12-10 17:46:05",,"2016-10-31 08:08:38","Unspecified",39,,,,0,"Client Software"," --",,"unspecified",0,5,
1342765,"Firefox","New Tab Page","nobody","NEW"," ---","about:newtab unresponsive to left-click","2017-07-10 08:19:15",,"2017-02-26 05:28:40","Unspecified",5,,,,0,"Client Software"," --",,"51 Branch",0,3,
1350195,"Firefox","New Tab Page","nobody","NEW"," ---","Pins and Xs are always visible on new tab tiles on touchscreens","2017-03-30 09:59:10",,"2017-03-23 20:46:22","Unspecified",3,,,,0,"Client Software"," --",,"52 Branch",0,2,
